,Season,1stA,2ndA,2HA,3rdA,4thA,CloseA,DateA,FinalA,MLA,OpenA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,CloseB,FinalB,MLB,OpenB,TeamB,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,Date
12402,2017,17.0,18,3,27,28,205.5,121,90,105,205,Chicago,V,22,26,100.5,26,30,1.5,104,-125,1.5,Memphis,194,205.0,205.5,,,-14,1-21-2017
12403,2017,30.0,19,2.5,29,22,2.5,121,100,-145,3,Detroit,V,26,29,95,25,22,192,102,125,191.5,Orlando,202,3.0,2.5,,,-2,1-21-2017
12404,2017,27.0,22,4,23,25,3,121,97,-155,4,Cleveland,V,28,24,94,18,20,187.5,90,135,187.5,Miami,187,4.0,3.0,,,7,1-21-2017
12405,2017,29.0,28,1,25,17,225,121,99,125,223.5,Denver,V,39,28,108,24,25,2.5,116,-145,4.5,LALakers,215,4.5,225.0,,,-17,1-21-2017
12406,2017,30.0,24,9,23,37,8.5,122,114,-400,8,Phoenix,V,24,38,104.5,21,22,214,105,330,215.5,Milwaukee,219,8.0,8.5,,,9,1-22-2017
12407,2017,25.0,22,2.5,26,21,202,122,94,210,199.5,NewJersey,V,36,28,103.5,33,31,5.5,128,-250,5.5,Sacramento,222,5.5,5.5,,,-34,1-22-2017
12408,2017,25.0,25,0.5,20,16,7.5,123,86,-315,6,Detroit,V,23,18,92,22,15,185.5,78,265,187,Philadelphia,164,6.0,7.5,,,8,1-23-2017
12409,2017,30.0,27,0.5,23,22,6,123,102,-270,7,Dallas,V,17,32,98,19,27,193,95,230,189.5,Charlotte,197,7.0,6.0,,,7,1-23-2017
12410,2017,26.0,20,99,17,22,188,123,85,170,186,Washington,V,34,18,0.5,43,26,4.5,121,-200,5,Cleveland,206,5.0,4.5,,,-36,1-23-2017
12411,2017,28.0,29,94,27,30,186,123,114,330,184.5,Toronto,V,29,26,6,36,21,8,112,-400,9,Boston,226,9.0,8.0,,,2,1-23-2017
12412,2017,27.0,31,107,28,26,3.5,123,112,-170,3,Orlando,V,28,20,1,24,13,214.5,85,150,212,Memphis,197,3.0,3.5,,,27,1-23-2017
12413,2017,26.0,18,96.5,15,22,189,123,81,275,189.5,Portland,V,20,28,3.5,22,26,7.5,96,-325,6,NewOrleans,177,6.0,7.5,,,-15,1-23-2017
12414,2017,27.0,23,8.5,25,32,8.5,123,107,-400,8.5,Phoenix,V,32,33,102,23,29,214,117,330,213,Minnesota,224,8.5,8.5,,,-10,1-23-2017
12415,2017,24.0,19,1.5,30,22,203,123,95,170,207.5,Indiana,V,27,30,98.5,22,29,4.5,108,-200,3.5,Chicago,203,3.5,4.5,,,-13,1-23-2017
12416,2017,27.0,27,97.5,12,25,196,123,91,330,198.5,LALakers,V,23,22,7.5,31,27,8,103,-400,6.5,SanAntonio,194,6.5,8.0,,,-12,1-23-2017
12417,2017,17.0,25,98.5,28,30,201,123,100,195,203,Atlanta,V,29,23,0.5,26,29,5.5,107,-235,5,Denver,207,5.0,5.5,,,-7,1-23-2017
12418,2017,24.0,26,6.5,28,31,6,123,109,-265,5.5,Houston,V,25,34,97,24,24,195,107,225,192.5,Seattle,216,5.5,6.0,,,2,1-23-2017
12419,2017,19.0,30,2.5,15,21,2.5,123,85,-140,199,Sacramento,V,22,28,99,26,35,199.5,111,120,0,LAClippers,196,199.0,2.5,,,-26,1-23-2017
12420,2017,24.0,21,7,20,25,9.5,124,90,-555,8,SanAntonio,V,28,18,91.5,26,17,184.5,89,455,184.5,Miami,179,8.0,9.5,,,1,1-24-2017
12421,2017,32.0,18,104.5,23,19,209,124,92,190,210.5,Indiana,V,32,20,3,22,30,5,104,-230,5,Milwaukee,196,5.0,5.0,,,-12,1-24-2017
12422,2017,26.0,26,112.5,38,29,217,124,119,450,214.5,NewJersey,V,33,20,6,29,39,10,121,-550,9,GoldenState,240,9.0,217.0,,,-2,1-24-2017
12423,2017,29.0,27,3,31,23,1,125,110,-120,2.5,Phoenix,V,34,35,100.5,21,18,211.5,108,100,212.5,Cleveland,218,212.5,211.5,,,2,1-25-2017
12424,2017,9.0,29,1,33,22,207,125,93,390,204.5,Memphis,V,30,29,103,25,20,9,104,-470,8.5,Washington,197,8.5,9.0,,,-11,1-25-2017
12425,2017,20.0,22,97.5,11,22,195.5,125,75,525,197,Milwaukee,V,23,24,5,32,27,10.5,106,-650,9.5,Toronto,181,9.5,195.5,,,-31,1-25-2017
12426,2017,23.0,23,0.5,20,15,195,125,81,125,192.5,Philadelphia,V,28,22,96.5,22,17,2.5,89,-145,2,NewYork,170,2.0,2.5,,,-8,1-25-2017
12427,2017,30.0,17,94.5,21,18,191,125,86,1050,192.5,Minnesota,V,29,21,8,17,20,14,87,-1700,14,Boston,173,192.5,191.0,,,-1,1-25-2017
12428,2017,18.0,31,1.5,25,19,193,125,93,275,192,Orlando,V,39,29,94.5,19,14,7,101,-325,7.5,Detroit,194,7.5,7.0,,,-8,1-25-2017
12429,2017,22.0,15,91,26,29,190,125,92,465,189,LAClippers,V,28,22,2,31,30,9.5,111,-565,11,NewOrleans,203,189.0,9.5,,,-19,1-25-2017
12430,2017,31.0,24,104,19,31,205,125,105,255,206,LALakers,V,28,28,4,35,21,7,112,-305,7,Dallas,217,7.0,7.0,,,-7,1-25-2017
12431,2017,20.0,25,93.5,21,24,190,125,90,145,188,Charlotte,V,14,20,4.5,25,18,3.5,77,-165,1.5,Chicago,167,188.0,3.5,,,13,1-25-2017
12432,2017,11.0,20,105.5,36,18,209,125,85,355,209.5,NewJersey,V,19,28,0.5,26,27,9,100,-425,7.5,Denver,185,7.5,9.0,,,-15,1-25-2017
12433,2017,23.0,29,107,35,26,214.5,125,113,340,213.5,Sacramento,V,26,32,3,37,32,8.5,127,-410,8,Utah,240,8.0,8.5,,,-14,1-25-2017
12434,2017,16.0,26,2,20,27,184.5,125,89,110,184.5,Houston,V,23,27,94,12,17,2,79,-130,2,Portland,168,2.0,2.0,,,10,1-25-2017
12435,2017,23.0,29,100,26,21,3.5,125,99,-170,1.5,Atlanta,V,14,17,3.5,28,31,199.5,90,150,198.5,Seattle,189,198.5,3.5,,,9,1-25-2017
12436,2017,28.0,29,99,20,19,202,126,96,100,1,Indiana,V,23,25,3,29,21,1,98,-120,202,Miami,194,202.0,202.0,,,-2,1-26-2017
12437,2017,20.0,27,94,33,23,188,126,103,215,190.5,Philadelphia,V,27,28,0.5,16,25,6,96,-255,4.5,Charlotte,199,4.5,6.0,,,7,1-26-2017
12438,2017,28.0,31,100,23,26,201.5,126,120,140,201,LAClippers,V,36,25,0.5,29,18,3,125,-160,4,Memphis,245,4.0,3.0,,,-5,1-26-2017
12439,2017,28.0,14,91.5,30,30,183.5,126,102,215,185.5,NewOrleans,V,27,16,3,21,14,6,78,-255,6,SanAntonio,180,6.0,6.0,,,24,1-26-2017
12440,2017,20.0,26,3.5,22,20,7.5,127,88,-370,6,Phoenix,V,15,27,100.5,22,13,208.5,77,310,209.5,Chicago,165,6.0,7.5,,,11,1-27-2017
12441,2017,24.0,25,101,20,29,203,127,98,160,204,Cleveland,V,26,14,5,31,24,4,95,-190,5,LALakers,193,5.0,4.0,,,3,1-27-2017
12442,2017,23.0,23,95,19,28,191.5,127,93,120,3,Boston,V,19,24,4,32,21,2.5,96,-140,195,Orlando,189,3.0,2.5,,,-3,1-27-2017
12443,2017,17.0,20,4,29,24,3,127,102,-150,1.5,Washington,V,15,25,99.5,26,24,192,105,130,193,Milwaukee,207,193.0,3.0,,,-3,1-27-2017
12444,2017,29.0,23,94,21,20,183,127,93,220,183,Atlanta,V,19,18,7,26,31,6,94,-260,6,Portland,187,6.0,6.0,,,-1,1-27-2017
12445,2017,15.0,19,99.5,20,31,209,127,85,475,209,Denver,V,24,21,2.5,15,30,10.5,90,-600,9.5,Dallas,175,9.5,209.0,,,-5,1-27-2017
12446,2017,26.0,22,100.5,26,21,1.5,127,95,-125,192.5,NewJersey,V,22,16,2,26,34,192.5,98,105,0,Minnesota,193,192.5,192.5,,,-3,1-27-2017
12447,2017,19.0,22,100,19,37,196,127,97,-115,197,Utah,V,16,19,1.5,24,30,0,89,-105,2.5,Houston,186,2.5,196.0,,,8,1-27-2017
12448,2017,25.0,29,1,20,29,5.5,127,103,-250,3.5,Sacramento,V,18,30,107,25,28,215,101,210,212.5,Seattle,204,3.5,5.5,,,2,1-27-2017
12449,2017,20.0,32,108,27,25,218.5,127,104,410,216,NewYork,V,29,18,9,29,30,10,106,-510,10.5,GoldenState,210,216.0,218.5,,,-2,1-27-2017
12450,2017,22.0,18,1.5,28,25,204.5,128,93,400,206,Denver,V,33,30,96.5,24,30,10,117,-500,8,NewOrleans,210,8.0,204.5,,,-24,1-28-2017
12451,2017,33.0,28,100,23,19,5.5,128,103,-230,7,Dallas,V,19,25,2,19,21,201,84,190,207,Memphis,187,7.0,5.5,,,19,1-28-2017
12452,2017,19.0,26,2,21,25,193.5,128,91,130,196,SanAntonio,V,28,27,96,21,21,3,97,-150,1.5,Utah,188,196.0,3.0,,,-6,1-28-2017
12453,2017,29.0,30,96.5,24,24,189,128,107,115,190,Charlotte,V,22,27,2.5,22,29,1.5,100,-135,2.5,LAClippers,207,2.5,189.0,,,7,1-28-2017
12454,2017,23.0,36,4,24,27,7,129,110,-330,8.5,Detroit,V,32,25,98,21,26,194.5,104,280,194,Indiana,214,8.5,7.0,,,6,1-29-2017
12455,2017,20.0,30,1,15,30,3,129,104,-155,192.5,Toronto,V,23,23,96.5,25,24,190,108,135,2.5,Washington,212,2.5,3.0,,,-4,1-29-2017
12456,2017,31.0,33,91,30,23,4,129,117,-190,7,Boston,V,14,28,3,19,26,182,87,160,183,Miami,204,7.0,4.0,,,30,1-29-2017
12457,2017,22.0,13,95,19,26,188.5,129,80,225,191.5,Milwaukee,V,20,20,2.5,21,26,6,87,-265,7,NewJersey,167,7.0,6.0,,,-7,1-29-2017
12458,2017,15.0,22,94.5,25,23,188,129,85,155,188,Minnesota,V,21,22,0,28,25,4,96,-175,2.5,Chicago,181,2.5,4.0,,,-11,1-29-2017
12459,2017,18.0,28,3,26,35,206,129,107,125,203,GoldenState,V,33,27,101,23,28,2.5,111,-145,4.5,Houston,218,4.5,206.0,,,-4,1-29-2017
12460,2017,17.0,16,100,33,26,210.5,129,92,480,207.5,Atlanta,V,28,24,0.5,38,35,10,125,-605,9.5,Phoenix,217,9.5,210.5,,,-33,1-29-2017
12461,2017,26.0,22,3.5,18,19,7,129,85,-300,8.5,SanAntonio,V,25,21,95,17,25,191.5,88,250,194.5,Seattle,173,8.5,7.0,,,-3,1-29-2017
12462,2017,29.0,32,105.5,26,22,207.5,129,109,410,206.5,NewYork,V,28,30,8,27,35,9,120,-510,9.5,LALakers,229,9.5,9.0,,,-11,1-29-2017
12463,2017,25.0,27,97.5,24,15,198,130,91,1450,196.5,Miami,V,30,33,6,20,24,16,107,-2500,12,Orlando,198,196.5,198.0,,,-16,1-30-2017
12464,2017,23.0,18,98,23,19,192,130,83,525,192,Washington,V,28,33,0.5,34,27,11,122,-650,5,Toronto,205,5.0,192.0,,,-39,1-30-2017
12465,2017,18.0,14,0.5,15,22,185.5,130,69,370,187,Milwaukee,V,27,24,93,26,35,9,112,-450,6.5,Philadelphia,181,6.5,9.0,,,-43,1-30-2017
12466,2017,22.0,32,2.5,19,33,4.5,130,106,-190,2,Denver,V,29,23,105,26,24,214.5,102,160,217,Memphis,208,217.0,4.5,,,4,1-30-2017
12467,2017,14.0,20,92,18,15,185,130,67,170,186.5,Chicago,V,8,25,3,30,20,4.5,83,-200,3.5,Minnesota,150,3.5,4.5,,,-16,1-30-2017
12468,2017,32.0,26,108.5,32,26,218.5,130,116,375,214,GoldenState,V,26,28,7.5,31,18,9,103,-455,8.5,NewOrleans,219,8.5,9.0,,,13,1-30-2017
12469,2017,20.0,22,94.5,20,22,187.5,130,84,140,185,Cleveland,V,29,19,0.5,20,15,3,83,-160,3,Portland,167,3.0,3.0,,,1,1-30-2017
12470,2017,18.0,22,98.5,28,21,207.5,130,89,1000,205,NewYork,V,26,25,4.5,29,20,13.5,100,-1600,12.5,Utah,189,205.0,207.5,,,-11,1-30-2017
12471,2017,27.0,25,103,16,23,208,130,91,305,204.5,Charlotte,V,28,27,4.5,29,21,8,105,-365,5.5,Sacramento,196,5.5,8.0,,,-14,1-30-2017
12472,2017,21.0,20,3.5,20,27,4,130,88,-165,186.5,Atlanta,V,20,28,95.5,26,21,186,95,145,0,LAClippers,183,186.5,4.0,,,-7,1-30-2017
12473,2017,22.0,23,96,27,17,197,131,89,345,197,LALakers,V,29,23,2.5,15,23,8.5,90,-415,7,Detroit,179,7.0,8.5,,,-1,1-31-2017
12474,2017,20.0,24,1.5,26,20,2,131,90,-130,184.5,Dallas,V,27,17,94,27,25,187,96,110,1,Boston,186,184.5,2.0,,,-6,1-31-2017
12475,2017,24.0,18,3.5,26,27,192,131,95,115,4.5,Cleveland,V,40,22,94,23,16,2,101,-135,196.5,Seattle,196,4.5,2.0,,,-6,1-31-2017
12476,2017,18.0,16,96.5,21,29,201.5,131,84,285,200,SanAntonio,V,25,15,2,20,21,7.5,81,-335,7.5,Phoenix,165,7.5,7.5,,,3,1-31-2017
12477,2017,26.0,30,103.5,27,38,205.5,201,121,235,204.5,LALakers,V,23,28,6,26,24,7,101,-275,5.5,Toronto,222,5.5,7.0,,,20,2-01-2017
12478,2017,25.0,29,2.5,25,27,4,201,106,-190,4,Houston,V,23,30,101.5,26,24,202.5,103,160,198,Indiana,209,4.0,4.0,,,3,2-01-2017
12479,2017,11.0,27,4.5,29,29,5.5,201,96,-235,4.5,Utah,V,21,18,104.5,27,21,200.5,87,195,201,Washington,183,4.5,5.5,,,9,2-01-2017
12480,2017,33.0,26,3,28,21,4,201,108,-175,3.5,Orlando,V,33,27,99.5,24,22,196.5,106,155,198.5,Philadelphia,214,3.5,4.0,,,2,2-01-2017
12481,2017,23.0,20,100.5,27,24,3,201,94,-160,4.5,NewJersey,V,21,10,2.5,29,25,193,85,140,189,Miami,179,4.5,3.0,,,9,2-01-2017
12482,2017,27.0,29,93.5,15,12,188,201,83,265,187,LAClippers,V,20,32,6,31,21,7,104,-315,7,Minnesota,187,7.0,7.0,,,-21,2-01-2017
12483,2017,19.0,25,5.5,38,21,2.5,201,103,-140,3.5,NewOrleans,V,34,32,99,30,16,203.5,112,120,204,Sacramento,215,3.5,203.5,,,-9,2-01-2017
12484,2017,23.0,25,0.5,21,27,220,201,96,350,218,Charlotte,V,32,37,105.5,32,26,8.5,127,-420,9,GoldenState,223,9.0,8.5,,,-31,2-01-2017
12485,2017,28.0,21,94.5,20,12,189.5,201,88,290,191,NewYork,V,24,14,7.5,25,18,7.5,94,-350,8,Portland,182,8.0,7.5,,,-6,2-01-2017
12486,2017,34.0,24,3.5,36,27,3.5,202,121,-170,3.5,Orlando,V,34,26,106.5,25,30,214.5,115,150,212.5,Indiana,236,3.5,3.5,,,6,2-02-2017
12487,2017,18.0,20,1,26,28,191,202,92,250,187.5,NewJersey,V,25,30,101.5,24,25,7,104,-300,5.5,Atlanta,196,5.5,7.0,,,-12,2-02-2017
12488,2017,23.0,24,92,22,15,185.5,202,84,625,182,LAClippers,V,19,26,8.5,28,25,11.5,98,-825,8.5,Cleveland,182,8.5,185.5,,,-14,2-02-2017
12489,2017,25.0,28,0.5,30,27,7.5,202,110,-350,8.5,Utah,V,23,17,104,19,32,208.5,91,290,208,Memphis,201,8.5,7.5,,,19,2-02-2017
12490,2017,21.0,21,2.5,22,27,7,202,91,-315,5.5,Houston,V,20,17,92,24,22,183.5,83,265,187.5,Milwaukee,174,5.5,7.0,,,8,2-02-2017
12491,2017,32.0,35,104.5,20,14,212,202,101,850,214,Charlotte,V,27,30,12,25,35,13,117,-1300,12,Denver,218,214.0,212.0,,,-16,2-02-2017
12492,2017,15.0,23,98,23,24,201.5,202,85,145,200,NewYork,V,17,17,3,29,23,3.5,86,-165,3,Seattle,171,3.0,3.5,,,-1,2-02-2017
12493,2017,33.0,27,100,17,24,199,202,101,325,200,Chicago,V,31,32,4,15,27,8,105,-385,7,Sacramento,206,7.0,8.0,,,-4,2-02-2017
12494,2017,30.0,33,100,23,17,3,203,103,-160,5,LALakers,V,15,26,4,21,29,204,91,140,203.5,Washington,194,5.0,3.0,,,12,2-03-2017
12495,2017,14.0,24,92,13,16,183.5,203,67,210,186,Dallas,V,20,24,1,22,24,5.5,90,-250,5,Detroit,157,5.0,5.5,,,-23,2-03-2017
12496,2017,32.0,18,94,20,21,187.5,204,91,165,189.5,Philadelphia,V,14,30,4,28,24,4.5,96,-195,5,Atlanta,187,5.0,4.5,,,-5,2-04-2017
12497,2017,29.0,26,96.5,16,36,196,204,107,160,201,Dallas,V,16,25,5.5,23,34,4,98,-190,2.5,Orlando,205,201.0,4.0,,,9,2-04-2017
12498,2017,33.0,26,0.5,30,25,9,204,114,-450,7.5,Toronto,V,12,29,95,21,20,195.5,82,370,191.5,Miami,196,7.5,9.0,,,32,2-04-2017
12499,2017,31.0,20,92.5,28,24,187,204,103,225,189.5,LAClippers,V,30,30,0.5,14,20,6.5,94,-265,5.5,NewYork,197,5.5,6.5,,,9,2-04-2017
12500,2017,24.0,23,1.5,19,26,6,204,92,-260,5.5,Houston,V,18,24,94.5,21,23,188.5,86,220,190.5,Minnesota,178,5.5,6.0,,,6,2-04-2017
12501,2017,20.0,19,2.5,23,26,203,204,88,110,203,NewOrleans,V,21,29,98.5,32,28,2,110,-130,3.5,Utah,198,3.5,203.0,,,-22,2-04-2017
12502,2017,28.0,23,105,23,30,220,204,104,1150,214,Charlotte,V,31,23,8,33,31,14,118,-1900,14,Phoenix,222,214.0,220.0,,,-14,2-04-2017
12503,2017,20.0,30,101.5,28,22,203.5,204,105,145,203.5,Denver,V,14,30,3.5,34,22,3.5,103,-165,3,Portland,208,3.0,3.5,,,2,2-04-2017
12504,2017,27.0,29,99.5,27,35,2,204,118,-135,193,Chicago,V,25,24,1,24,35,194,108,115,0,Seattle,226,193.0,2.0,,,10,2-04-2017
12505,2017,35.0,31,96.5,21,26,186.5,205,113,140,186,Boston,V,36,28,3.5,28,22,3,114,-160,2,Cleveland,227,2.0,3.0,,,-1,2-05-2017
12506,2017,25.0,31,100.5,27,13,2,205,96,-130,1,Washington,V,23,26,1,24,28,190,101,110,190.5,Philadelphia,197,190.5,2.0,,,-5,2-05-2017
12507,2017,34.0,25,3.5,22,35,5.5,205,116,-245,3.5,SanAntonio,V,36,23,97.5,9,21,193.5,89,205,194.5,Indiana,205,3.5,5.5,,,27,2-05-2017
12508,2017,26.0,21,4,28,30,6.5,205,105,-290,4.5,LALakers,V,27,20,107,24,19,209,90,240,203.5,NewJersey,195,4.5,6.5,,,15,2-05-2017
12509,2017,23.0,27,99.5,28,24,194.5,205,102,160,200,Milwaukee,V,31,23,1,19,24,4.5,97,-190,3.5,Memphis,199,3.5,4.5,,,5,2-05-2017
12510,2017,29.0,24,102.5,23,19,3.5,206,95,-175,3,LALakers,V,27,18,1,23,30,203,98,155,204,Atlanta,193,3.0,3.5,,,-3,2-06-2017
12511,2017,20.0,18,4,19,28,7,206,85,-320,2.5,SanAntonio,V,15,22,91,21,19,183.5,77,260,183.5,Washington,162,2.5,7.0,,,8,2-06-2017
12512,2017,24.0,14,104,20,26,201.5,206,84,550,203,NewJersey,V,22,25,3.5,28,25,10.5,100,-750,10.5,Orlando,184,203.0,201.5,,,-16,2-06-2017
12513,2017,29.0,19,92.5,33,19,185.5,206,100,300,183.5,LAClippers,V,25,34,0.5,25,27,7.5,111,-360,8,Boston,211,8.0,7.5,,,-11,2-06-2017
12514,2017,29.0,26,101.5,20,28,207.5,206,103,135,207,Indiana,V,26,29,2.5,22,23,3.5,100,-155,3,NewYork,203,3.0,3.5,,,3,2-06-2017
12515,2017,22.0,26,90.5,16,31,186,206,95,2200,185.5,Miami,V,18,30,10,27,25,15.5,100,-3000,16,Detroit,195,185.5,186.0,,,-5,2-06-2017
12516,2017,23.0,26,95.5,22,25,187,206,96,1400,188,Milwaukee,V,29,24,7.5,18,36,14.5,107,-2000,14,Dallas,203,188.0,187.0,,,-11,2-06-2017
12517,2017,23.0,33,109.5,22,28,217.5,206,118,115,219,Utah,V,26,15,5.5,31,34,2.5,115,-135,2,Denver,233,219.0,217.5,,,3,2-06-2017
12518,2017,30.0,33,108,24,24,213.5,206,132,165,215.5,NewOrleans,V,27,28,5,27,29,5,130,-190,6,Phoenix,262,6.0,5.0,,,2,2-06-2017
12519,2017,21.0,22,92.5,22,32,185.5,206,97,210,185.5,Chicago,V,27,22,2,24,27,6.5,100,-250,6,Portland,197,6.0,6.5,,,-3,2-06-2017
12520,2017,25.0,23,104,33,24,211.5,206,105,350,211,Seattle,V,29,20,5.5,24,19,9,92,-450,9.5,Sacramento,197,9.5,9.0,,,13,2-06-2017
12521,2017,24.0,26,96.5,22,12,193.5,207,84,405,189.5,Miami,V,30,24,4.5,21,26,9.5,101,-505,9.5,Philadelphia,185,9.5,9.5,,,-17,2-07-2017
12522,2017,19.0,20,92,20,18,184.5,207,77,200,185.5,Cleveland,V,23,17,3,32,20,5.5,92,-240,5.5,Houston,169,5.5,5.5,,,-15,2-07-2017
12523,2017,32.0,18,105,27,37,210.5,207,114,800,212.5,Chicago,V,23,24,10,30,31,12.5,108,-1200,13,GoldenState,222,212.5,210.5,,,6,2-07-2017
12524,2017,33.0,31,1,34,19,213,208,117,-110,213,LALakers,V,44,19,106,24,26,0,113,-110,2,Orlando,230,213.0,213.0,,,4,2-08-2017
12525,2017,21.0,29,95,28,24,195.5,208,102,475,194.5,LAClippers,V,26,32,3,19,21,9.5,98,-600,10,Toronto,200,194.5,9.5,,,4,2-08-2017
12526,2017,24.0,22,102,27,31,194,208,104,145,196,NewJersey,V,18,23,3,25,24,3.5,90,-165,5,Charlotte,194,5.0,3.5,,,14,2-08-2017
12527,2017,18.0,14,8,27,29,7,208,99,-310,6.5,SanAntonio,V,17,31,95,14,26,181,93,260,185,NewYork,192,6.5,7.0,,,6,2-08-2017
12528,2017,25.0,34,95.5,21,20,186.5,208,100,155,186.5,Cleveland,V,26,24,4.5,19,26,4,95,-175,2,Atlanta,195,2.0,4.0,,,5,2-08-2017
12529,2017,18.0,17,90,22,25,179.5,208,82,625,180.5,Portland,V,27,32,0,22,10,11.5,91,-825,11,Detroit,173,180.5,179.5,,,-9,2-08-2017
12530,2017,16.0,24,4,22,26,5.5,208,88,-245,6.5,Boston,V,18,27,95.5,21,20,191,86,205,189,Minnesota,174,6.5,5.5,,,2,2-08-2017
12531,2017,20.0,18,97.5,17,26,201,208,81,800,200,Memphis,V,20,29,3,29,14,12,92,-1200,13,Dallas,173,200.0,201.0,,,-11,2-08-2017
12532,2017,23.0,26,107,25,25,218.5,208,99,650,220,Seattle,V,26,27,6,25,25,11.5,103,-900,14,Phoenix,202,220.0,218.5,,,-4,2-08-2017
12533,2017,26.0,31,2.5,30,17,1.5,208,104,-125,2,Utah,V,32,26,108.5,30,29,211.5,117,105,213,Sacramento,221,213.0,211.5,,,-13,2-08-2017
12534,2017,16.0,31,106.5,25,28,208.5,208,100,575,209,Washington,V,30,26,4,32,23,11,111,-725,11,Denver,211,209.0,208.5,,,-11,2-08-2017
12535,2017,20.0,28,99.5,15,30,199,209,93,200,197,Portland,V,20,31,2.5,20,30,5.5,101,-240,2,Indiana,194,2.0,5.5,,,-8,2-09-2017
12536,2017,25.0,15,2.5,26,14,193.5,209,80,235,193,LAClippers,V,29,30,93,23,19,6.5,101,-275,7,Philadelphia,181,7.0,6.5,,,-21,2-09-2017
12537,2017,20.0,22,100.5,29,28,202.5,209,99,850,203,Memphis,V,22,26,7,33,31,14,112,-1300,13.5,NewOrleans,211,203.0,202.5,,,-13,2-09-2017
12538,2017,21.0,10,2,24,34,185,209,89,395,182.5,Atlanta,V,31,25,94.5,32,20,9,108,-475,8,Houston,197,8.0,9.0,,,-19,2-09-2017
12539,2017,26.0,22,96.5,26,25,192,209,99,210,192,NewYork,V,25,25,3,31,17,6,98,-250,6,Milwaukee,197,6.0,6.0,,,1,2-09-2017
12540,2017,22.0,17,98,26,22,201,209,87,750,203,Chicago,V,24,25,4,23,25,12,97,-1100,12,Utah,184,203.0,201.0,,,-10,2-09-2017
12541,2017,19.0,27,112.5,32,24,226.5,209,102,290,223.5,Sacramento,V,28,23,3,27,27,7.5,105,-350,7.5,GoldenState,207,7.5,7.5,,,-3,2-09-2017
12542,2017,35.0,28,98,27,23,205.5,210,113,-110,204.5,Denver,V,24,21,4.5,19,19,0,83,-110,2,Cleveland,196,204.5,205.5,,,30,2-10-2017
12543,2017,25.0,26,3.5,31,22,7.5,210,104,-370,9,LALakers,V,24,23,104,26,21,208.5,94,310,205.5,Miami,198,9.0,7.5,,,10,2-10-2017
12544,2017,22.0,18,5,21,21,6,210,82,-275,6,Dallas,V,21,25,96.5,31,24,188.5,101,235,188.5,NewJersey,183,6.0,6.0,,,-19,2-10-2017
12545,2017,13.0,25,91.5,24,25,188,210,87,850,187,Charlotte,V,29,26,2.5,28,30,12.5,113,-1300,13,Detroit,200,187.0,188.0,,,-26,2-10-2017
12546,2017,29.0,22,2,26,28,6,210,105,-255,5,Toronto,V,25,22,97,14,21,193.5,82,215,191,Minnesota,187,5.0,6.0,,,23,2-10-2017
12547,2017,23.0,18,2,20,29,2,210,90,-140,179,SanAntonio,V,20,23,90,25,30,177,98,120,1.5,Boston,188,179.0,2.0,,,-8,2-10-2017
12548,2017,21.0,25,106.5,35,26,209.5,210,107,600,211,Washington,V,27,24,5.5,34,23,11,108,-800,12.5,Phoenix,215,211.0,209.5,,,-1,2-10-2017
12549,2017,25.0,28,0.5,13,10,2.5,211,76,-145,4,Dallas,V,23,27,94.5,20,14,187.5,84,125,187.5,Philadelphia,160,4.0,2.5,,,-8,2-11-2017
12550,2017,20.0,32,97,34,32,197.5,211,118,400,195.5,Cleveland,V,28,27,4.5,31,25,9,111,-500,9,Orlando,229,9.0,9.0,,,7,2-11-2017
12551,2017,27.0,28,90.5,13,25,183.5,211,93,-110,1,SanAntonio,V,21,19,3.5,20,28,0,88,-110,183.5,Toronto,181,183.5,183.5,,,5,2-11-2017
12552,2017,30.0,25,1.5,22,29,8.5,211,106,-415,6.5,LALakers,V,22,22,101.5,25,28,208.5,97,345,209.5,Charlotte,203,6.5,8.5,,,9,2-11-2017
12553,2017,31.0,20,95,25,20,192,211,96,145,190.5,LAClippers,V,29,21,2.5,24,15,3.5,89,-165,4.5,Milwaukee,185,4.5,3.5,,,7,2-11-2017
12554,2017,24.0,19,91.5,19,21,182,211,83,305,184.5,Portland,V,18,26,4.5,25,26,8,95,-365,7.5,Houston,178,7.5,8.0,,,-12,2-11-2017
12555,2017,37.0,35,111.5,23,22,215.5,211,117,600,213,Washington,V,22,33,12.5,29,36,11.5,120,-800,8.5,GoldenState,237,8.5,215.5,,,-3,2-11-2017
12556,2017,25.0,30,0.5,19,20,5,212,94,-230,5,Detroit,V,18,30,90.5,28,14,183,90,190,184.5,Atlanta,184,5.0,5.0,,,4,2-12-2017
12557,2017,21.0,30,2,31,22,4,212,104,-175,4.5,Boston,V,25,25,103,27,20,206.5,97,155,199,Indiana,201,4.5,4.0,,,7,2-12-2017
12558,2017,23.0,34,5,27,18,5.5,212,114,-240,5.5,Denver,V,32,31,103.5,15,24,211,113,200,209.5,Miami,227,5.5,5.5,,,1,2-12-2017
12559,2017,16.0,19,95,21,32,187,212,88,315,189,Minnesota,V,16,22,3.5,28,26,7.5,92,-375,6,NewJersey,180,6.0,7.5,,,-4,2-12-2017
